PONumber,Quantity,Dollars,Freight,total_item_quantity,total_item_dollars,avg_receiving_delay
10938,62299,598228.67,3170.61,62299,598228.67,9.18267784225231
8213,392,3469.36,18.39,392,3469.3599999999997,10.428571428571429
8831,483,4659.54,25.63,483,4659.54,9.609756097560975
13444,185,1525.86,8.24,6181,108698.79,5.024469820554649
11826,13271,151869.54,804.91,13271,151869.54,4.996406109613657
8986,13,276.27,1.52,13,276.27,7.333333333333333
8291,2096,16605.64,84.69,2096,16605.64,4.254237288135593
12915,28175,230217.41,1105.04,28175,230217.41,5.141843971631205
13381,121,2649.97,13.25,6016,14676.05,8.06280193236715
13375,24,188.16,0.87,46898,328262.98,8.02946148273364
8802,13456,29636.63,151.15,13456,29636.63,4.824902723735408
12568,748,8873.88,44.37,299,2533.42,7.72
12443,131,1824.46,10.03,467,6309.46,8.96
12261,35,264.77,1.22,35,264.77,8.333333333333334
9061,5350,113134.5,554.36,5350,113134.5,7.941414141414142
9008,33,235.62,1.06,33,235.62,5.333333333333333
12956,6715,60750.78,279.45,36,617.4,9.0
8170,1935,15527.25,429.2,1935,15527.25,8.752808988764045
11131,153,3968.04,20.24,153,3968.04,9.764705882352942
11314,36,295.68,1.54,36,295.68,5.0
10742,1194,8594.59,41.25,1194,8594.59,9.52
10609,8909,64666.79,291.0,8909,64666.79,5.98300283286119
11960,131,1071.78,5.36,131,1071.78,9.818181818181818
13108,227,3108.21,15.54,283,1992.13,6.962962962962963
12863,10062,69368.51,346.84,82,1323.49,7.909090909090909
9819,52624,354588.2,1666.56,52624,354588.2,10.024745269286754
9219,6,91.56,0.49,6,91.56,12.0
11369,3374,7346.36,37.47,3374,7346.36,8.072164948453608
8671,66,612.54,2.94,66,612.54,6.4
11890,74,1087.8,5.55,74,1087.8,7.461538461538462
11884,4362,35527.0,195.4,4362,35527.0,6.957602339181286
12265,172,1085.61,5.75,172,1085.6100000000001,8.0
8989,13919,104300.09,490.21,13919,104300.09,6.241796200345423
10063,201,1064.19,5.0,201,1064.19,8.0
10893,5810,38769.25,189.97,5810,38769.25,6.15970515970516
13126,4722,32538.54,149.68,7085,66861.6,5.635220125786163
9237,164,2387.29,11.22,164,2387.29,8.916666666666666
9054,5743,39969.19,207.84,5743,39969.19,8.151079136690647
10749,12,81.6,0.44,12,81.6,9.0
12606,1015,6267.58,31.34,4133,40995.880000000005,5.021459227467811
12000,83,899.34,4.68,83,899.34,7.285714285714286
10503,30187,466135.53,2470.52,30187,466135.53,6.026923076923077
12230,87,373.89,1.79,87,373.89,6.25
12895,232,3128.48,15.33,12,94.08,6.0
12234,16396,98661.21,542.64,16396,98661.21,6.2183066361556065
11100,48,1443.34,7.65,48,1443.34,7.666666666666667
8608,107,1505.49,7.23,107,1505.49,10.176470588235293
10620,1347,7893.17,43.41,1347,7893.17,5.083333333333333
13189,112,1822.24,8.38,126,1976.52,6.735294117647059
10008,359,3880.55,20.95,359,3880.5499999999997,5.933333333333334
8661,8259,185662.49,1002.58,8259,185662.49,6.99402390438247
10970,30,639.6,3.33,30,639.6,6.8
12493,821,8317.51,37.43,48,1051.2,6.25
11321,12028,87882.99,395.47,12028,87882.99,5.211089494163424
8912,17,208.18,1.06,17,208.18,5.5
12168,26,205.13,1.11,26,205.13,10.0
9584,115,3597.68,18.35,115,3597.6800000000003,6.857142857142857
10702,5394,5908.82,28.95,5394,5908.82,5.698412698412699
8229,2911,64359.09,308.92,2911,64359.090000000004,8.56989247311828
11154,3275,23549.71,110.68,3275,23549.71,8.221686746987952
9746,7702,38545.07,188.87,7702,38545.07,9.110157367668098
10949,2415,9368.03,45.9,2415,9368.03,9.009345794392523
13650,8035,65261.35,293.68,4532,61291.11,4.76685393258427
12874,12,105.0,0.58,12,428.52,5.0
12018,4296,36964.62,188.52,4296,36964.62,5.882783882783883
10852,346,3816.0,20.61,346,3816.0,6.233333333333333
9996,4485,37928.72,182.06,4485,37928.72,6.81651376146789
8670,38,736.06,3.39,38,736.06,7.0
9955,41880,285808.66,1486.21,41880,285808.66,8.038823529411765
10213,11824,124533.05,660.03,11824,124533.05,5.3897131552917905
8223,142,1997.94,8.99,142,1997.94,8.25
11473,150,1850.52,9.07,150,1850.52,8.4375
11461,72,1544.76,7.72,72,1544.76,9.571428571428571
13640,18,402.84,1.85,90,1563.0,5.933333333333334
11090,1172,10420.53,48.98,1172,10420.53,7.246753246753247
9109,4998,31176.3,162.12,4998,31176.3,5.12720156555773
10391,1196,11221.3,51.62,1196,11221.3,7.10377358490566
8323,64,1364.48,7.1,64,1364.48,8.4
9288,4333,31783.84,168.45,4333,31783.84,5.9875
13149,209,3070.97,13.82,31602,364837.7,8.762915129151292
8895,63,1938.68,9.89,63,1938.68,4.818181818181818
13441,168,4089.12,20.85,48,469.32000000000005,5.75
8782,1477,15007.72,78.04,1477,15007.72,6.163636363636364
12393,189,1002.75,4.81,21757,286441.4,5.048514851485148
8485,1000,8298.39,45.64,1000,8298.39,5.161764705882353
11524,2769,40048.68,196.24,2769,40048.68,10.182509505703422
13447,10156,82955.85,423.07,12,124.8,8.0
9157,21127,156297.38,781.49,21127,156297.38,8.061907770056854
10687,6763,133064.68,652.02,6763,133064.68,6.985
13659,195,2599.66,11.7,338,2492.2,4.735294117647059
9190,6,98.46,0.51,6,98.46,7.0
10648,9812,88052.5,405.04,9812,88052.5,8.86283185840708
10256,20396,114719.7,630.96,20396,114719.7,9.07419505366309
9338,2578,24504.72,127.42,2578,24504.72,9.018604651162791
8139,808,6646.46,127.05,808,6646.46,10.598130841121495
11312,36,367.2,2.02,36,367.2,5.0
12774,6,129.48,0.66,3557,27983.84,7.1688311688311686
12839,525,3771.01,17.35,50,1066.0,8.2
8949,9006,63875.31,319.38,9006,63875.31,8.158132530120483
11215,129,909.33,4.64,129,909.33,5.909090909090909
13407,48,469.32,2.21,247,1676.95,6.7
9076,254,1026.55,4.82,254,1026.55,6.777777777777778
12942,235,1994.57,9.37,9792,72574.64,9.980169971671389
8394,720,4146.3,20.32,720,4146.3,5.0625
11467,60,882.0,4.5,60,882.0,8.2
10543,191,2836.94,15.04,191,2836.94,10.0
8612,6343,43804.0,232.16,6343,43804.0,10.083743842364532
11624,737,11327.76,52.11,737,11327.76,5.186440677966102
9799,90,1769.23,8.32,90,1769.23,6.642857142857143
9142,108,968.56,4.65,108,968.5600000000001,9.875
11549,90056,623497.05,3242.18,90056,623497.05,9.086206896551724
12679,10780,132632.16,663.16,502,5828.15,6.725
9072,120,929.4,4.65,120,929.4000000000001,7.363636363636363
13600,618,5180.34,23.31,8035,65261.35,7.521327014218009
10854,36,559.56,2.57,36,559.5600000000001,6.0
13603,221,3595.67,16.54,206,2268.43,8.157894736842104
12854,504,6579.53,34.21,7034,40792.66,9.158345221112697
13538,6,47.94,0.23,7456,183170.12,6.102564102564102
9372,118,1956.14,10.56,118,1956.14,5.764705882352941
13376,60,527.52,2.9,24,311.52,9.0
9626,412,5483.61,25.22,412,5483.61,10.970588235294118
12100,2,40.92,0.2,2,40.92,5.0
13612,2845,22504.69,114.77,108,965.76,7.555555555555555
9415,19525,252445.47,1262.23,19525,252445.47,9.950284090909092
13496,20854,275414.91,1404.62,1441,13501.92,8.307692307692308
8302,284,3894.93,19.09,284,3894.93,4.842105263157895
12197,1014,8441.94,39.68,1014,8441.94,7.0
9074,117,890.43,4.36,117,890.43,6.833333333333333
11913,4042,44156.53,238.45,4042,44156.53,6.27
11347,1804,48956.45,264.36,1804,48956.45,9.366666666666667
10992,114,1525.89,8.24,114,1525.89,6.0
11844,48,377.04,1.89,48,377.04,10.25
12542,114,1732.99,9.18,296,3961.72,8.947368421052632
13066,8629,92957.38,501.97,209,2036.17,8.18421052631579
11103,36696,537701.76,2742.28,36696,537701.76,6.185476815398075
10288,247,4598.01,22.07,247,4598.01,7.0
8220,12,264.6,1.19,12,264.6,8.5
10686,23974,190713.94,1048.93,23974,190713.94,7.0985198889916745
11238,4133,38277.47,210.53,4133,38277.47,10.336032388663968
8318,87,1341.56,6.17,87,1341.56,10.066666666666666
12039,2,20.94,0.1,2,20.94,12.0
12396,6,36.96,0.17,52,412.20000000000005,6.4
9572,216,5255.24,24.17,216,5255.24,8.125
9723,435,4582.65,24.75,435,4582.65,10.048780487804878
12822,3800,34956.32,181.77,1229,10864.56,5.042253521126761
12875,2,19.72,0.1,4027,29835.809999999998,7.08843537414966
12118,7645,54995.18,247.48,7645,54995.18,6.044843049327354
9817,290,4820.6,26.03,290,4820.6,5.0
11308,101,1953.47,10.55,101,1953.47,6.833333333333333
12633,100,1627.0,7.65,6,47.94,7.0
9292,6314,40752.55,207.84,6314,40752.55,6.428909952606635
10365,398,3739.06,17.57,398,3739.06,8.428571428571429
9796,221,1047.28,5.13,221,1047.28,5.888888888888889
11291,15337,188391.57,904.28,15337,188391.57,7.143977191732003
10211,9517,76108.23,410.98,9517,76108.23,5.377464788732395
12172,104,1618.4,7.77,104,1618.4,9.56
13460,7106,66506.73,339.18,180,955.0799999999999,10.4
11310,12,428.52,2.1,12,428.52,6.0
12678,208,5236.37,24.61,11565,93110.22,7.049145299145299
11903,4560,32450.67,178.48,4560,32450.67,6.194174757281553
10209,630,5564.65,27.27,630,5564.65,5.4603174603174605
13041,87,1270.98,6.1,207,3093.9300000000003,11.423076923076923
11797,12,99.24,0.54,12,99.24,6.0
13610,67079,431362.94,2372.5,2845,22504.69,6.738888888888889
8725,2928,31800.27,159.0,2928,31800.27,8.85945945945946
8398,66,518.82,2.59,66,518.8199999999999,5.25
11485,146,1862.92,9.13,146,1862.92,7.3076923076923075
12221,73,641.78,2.89,73,641.78,7.25
9984,24,250.44,1.23,24,250.44,6.0
12876,428,7349.5,36.01,2,19.72,7.0
13572,432,7542.01,40.73,220,4890.400000000001,8.722222222222221
10528,384,8419.08,41.25,384,8419.08,3.71875
10108,23,185.15,0.94,23,185.14999999999998,4.5
11081,2457,25991.72,129.96,2457,25991.72,8.468354430379748
8618,19253,227503.57,1205.77,19253,227503.57,8.966834895457822
9989,403,2359.08,12.27,403,2359.08,6.0588235294117645
9855,320,5440.0,26.11,320,5440.0,10.1
11025,12,52.08,0.26,12,52.08,12.0
11395,12,230.04,1.15,12,230.04,7.0
8257,32002,467506.21,2477.78,32002,467506.21,6.692718446601941
10093,63,1166.69,5.48,63,1166.69,7.0
9428,947,8738.89,46.32,947,8738.89,10.069767441860465
10984,185,5458.3,28.93,185,5458.3,6.32258064516129
8772,1175,9654.85,44.41,1175,9654.85,7.223021582733813
9869,60,738.6,3.47,60,738.6,7.571428571428571
10563,4717,90087.23,495.48,4717,90087.23,9.022598870056497
11506,311,4593.94,23.89,311,4593.9400000000005,5.607142857142857
12338,35,301.0,1.51,12,120.72,9.0
9289,36,333.84,1.74,36,333.84000000000003,6.333333333333333
11402,3025,80145.66,408.74,3025,80145.66,6.132258064516129
8744,96,1572.24,7.86,96,1572.24,8.066666666666666
11723,373,4817.02,23.6,373,4817.0199999999995,5.636363636363637
10039,1322,11211.84,57.18,1322,11211.84,9.068181818181818
8376,4507,25711.4,131.13,4507,25711.4,6.183406113537118
11048,537,7384.02,33.23,537,7384.02,9.402985074626866
10431,501,5058.81,26.81,501,5058.81,10.454545454545455
12465,75,1065.66,5.54,576,20334.210000000003,6.675675675675675
8853,12,54.48,0.25,12,54.48,9.0
12552,7915,153689.12,814.55,178,1763.28,8.290322580645162
12366,39323,240227.04,1105.04,12,253.08,8.0
11368,55785,596274.78,2921.75,55785,596274.78,8.190944372574386
8360,23613,163665.26,900.16,23613,163665.26,7.033302063789868
11585,72,840.72,4.2,72,840.72,8.0
13107,1898,21578.82,116.53,212,2278.3599999999997,7.2631578947368425
9854,36,319.2,1.53,36,319.2,8.333333333333334
10896,63,643.23,2.89,63,643.23,6.166666666666667
9902,90,1992.18,8.96,90,1992.18,4.5
13285,38082,487646.06,2243.17,60,587.4,8.166666666666666
13374,73,731.93,3.59,36,463.56,7.0
11630,19416,219221.45,1008.42,19416,219221.45,5.031136857349747
8918,41769,729783.09,3940.83,41769,729783.09,10.113147045350436
12877,89,792.41,4.2,3490,28721.11,7.157068062827225
12246,28639,203253.2,995.94,28639,203253.2,5.1143631436314365
10283,9775,74420.03,372.1,9775,74420.03,6.9529085872576175
8878,36,793.8,3.57,36,793.8000000000001,6.333333333333333
13596,6161,47765.92,229.28,472,5686.68,7.777777777777778
11106,41,782.28,3.91,41,782.28,6.428571428571429
11829,212,1031.44,4.64,212,1031.44,5.0588235294117645
9772,43915,375658.64,1728.03,43915,375658.64,7.058201058201059
11614,79128,901839.64,4869.93,79128,901839.64,6.141734052111411
11681,106,2173.62,11.95,106,2173.62,7.25
9386,60,1144.8,5.27,60,1144.8,6.7272727272727275
12803,15567,393787.68,1968.94,12,116.76,5.0
9990,7433,184974.54,943.37,7433,184974.54,6.1561264822134385
13433,2208,31893.48,149.9,6288,46124.03,5.1179487179487175
11843,120,3399.91,16.66,120,3399.91,9.571428571428571
11408,5992,114615.21,607.46,5992,114615.20999999999,6.185582822085889
13629,220,4890.4,26.41,119,1699.91,6.375
11862,1025,28812.95,141.18,1025,28812.95,7.754237288135593
11592,251,2086.01,11.47,251,2086.0099999999998,6.714285714285714
10115,40,2638.88,12.14,40,2638.8799999999997,12.0
8736,24,393.84,1.97,24,393.84,9.0
12919,473,5632.44,26.47,39712,666112.52,5.0905172413793105
13520,94,1470.44,7.35,77,645.12,7.0
11865,23,231.38,1.2,23,231.38,8.5
12519,529,7737.86,35.59,3850,25166.63,10.115789473684211
12837,84,717.12,3.23,5789,36686.2,10.165853658536586
8898,2217,17090.76,87.16,2217,17090.76,5.263736263736264
9369,6141,32794.21,150.85,6141,32794.21,7.0054945054945055
13194,144,2524.39,12.37,34803,518613.0,6.700876095118899
10744,70,1058.55,5.61,70,1058.55,9.9
12236,39981,457183.53,2514.51,39981,457183.53,5.1144254278728605
9492,173,5159.38,25.8,173,5159.38,5.344827586206897
10418,12,164.28,0.89,12,164.28,3.0
11406,35,667.8,3.61,35,667.8000000000001,5.5
10133,1925,24596.22,115.6,1925,24596.22,9.882352941176471
9676,875,7422.04,37.85,875,7422.04,7.738095238095238
9792,327,2728.85,12.83,327,2728.85,6.434782608695652
13613,48,501.6,2.26,6161,47765.92,6.830188679245283
13634,5571,61701.42,339.36,284,4004.65,6.805555555555555
11793,74986,444607.39,2134.12,74986,444607.39,7.118047121690552
13324,862,8644.48,42.36,5909,37898.63,5.099206349206349
13023,5279,72273.27,354.14,515,5275.37,5.404761904761905
10760,36,337.08,1.85,36,337.08000000000004,8.333333333333334
11199,7007,50368.54,271.99,7007,50368.54,6.189406099518459
9717,3409,62428.87,343.36,3409,62428.869999999995,5.097883597883598
10848,95,917.69,4.5,95,917.69,6.25
10780,8167,74223.42,371.12,8167,74223.42,6.536964980544747
11233,3702,42887.86,214.44,3702,42887.86,10.156441717791411
11444,51,1120.75,5.6,51,1120.75,9.6
9888,113,1868.89,10.28,113,1868.89,5.625
13400,611,6998.49,34.29,329,2489.64,7.379310344827586
9189,392,1760.53,7.92,392,1760.53,5.5
12797,79,847.07,4.49,333,4431.849999999999,5.5636363636363635
11415,24,208.32,0.98,24,208.32,6.5
9758,3562,55123.44,248.06,3562,55123.44,7.975683890577508
9841,580,4063.01,21.13,580,4063.01,9.148148148148149
12310,12,112.68,0.6,12,112.68,9.0
13199,22192,121407.45,607.04,149,3191.58,8.666666666666666
8646,36,314.16,1.73,36,314.15999999999997,8.0
10909,2794,15312.01,76.56,2794,15312.01,6.2207207207207205
8935,1840,39488.94,209.29,1840,39488.94,9.005347593582888
9558,40,774.8,4.03,40,774.8,10.0
13294,44241,305149.12,1525.75,9362,73835.16,7.0323232323232325
8310,75392,489727.12,2350.69,75392,489727.12,10.106268856855515
12573,83,1323.27,6.62,210,2383.88,6.894736842105263
8920,1213,9820.62,45.17,1213,9820.62,9.826086956521738
12534,347,6313.14,30.93,148,1049.06,9.6
8691,32095,216806.35,1062.35,32095,216806.35,4.982291290206
9152,35,303.58,1.37,35,303.58000000000004,7.666666666666667
11998,36,658.8,3.03,36,658.8,6.75
10808,8220,67797.32,352.55,8220,67797.32,5.5132275132275135
13224,430,4765.45,25.26,20937,287164.72,4.758695652173913
9636,41,490.61,2.45,41,490.61,10.75
10892,643,13850.43,70.64,643,13850.43,6.213114754098361
10850,577,4094.74,21.29,577,4094.74,6.288888888888889
8945,27342,313177.52,1691.16,27342,313177.52,8.0767306088407
11754,130,1148.74,5.51,130,1148.74,8.363636363636363
10571,230,1542.88,7.41,230,1542.88,8.0
12701,11,125.73,0.62,270,3334.84,6.0476190476190474
11153,8512,151872.49,835.3,8512,151872.49,9.157608695652174
12958,2991,72505.71,348.03,83,733.84,9.142857142857142
8392,463,4680.02,22.0,463,4680.02,5.283333333333333
11224,1491,13237.18,67.51,1491,13237.18,5.260504201680672
10357,1321,12116.28,54.52,1321,12116.28,9.325714285714286
11660,3918,42990.58,214.95,3918,42990.58,9.021897810218977
12532,2615,24288.8,119.02,36,244.56,10.0
12705,6,47.94,0.24,131,3970.76,5.043478260869565
8535,48,634.5,3.49,48,634.5,9.7
13340,4808,60936.04,292.49,148,1975.29,10.526315789473685
9598,35,638.78,2.94,35,638.78,6.428571428571429
10761,91,773.03,3.48,91,773.03,8.3
10130,207,1765.46,9.0,207,1765.46,10.409090909090908
13394,584,9390.15,50.71,73,731.9300000000001,7.0
10722,142,2032.22,9.75,142,2032.2199999999998,5.36
8165,26,376.36,17.21,26,376.36,10.2
11981,1399,39647.04,202.2,1399,39647.04,8.251655629139073
10212,48,377.51,1.96,48,377.51,7.0
13399,201,3190.77,14.68,324,3483.87,7.516129032258065
8677,18,109.62,0.52,18,109.62,8.0
8547,25,1024.95,5.02,25,1024.95,9.0
13003,5808,37138.78,200.55,328,3730.5499999999997,6.821428571428571
12102,284,3371.76,18.54,284,3371.76,6.833333333333333
12989,48,1028.16,5.24,3989,29645.489999999998,7.074468085106383
9192,169,899.29,4.68,169,899.29,5.866666666666666
8975,114,821.8,3.7,114,821.8000000000001,6.769230769230769
8408,7735,83238.19,457.81,7735,83238.19,10.227799227799228
9168,1082,11239.14,51.7,1082,11239.14,7.149425287356322
9409,83,693.24,3.54,83,693.24,5.0
11877,126,803.88,3.78,126,803.88,8.25
12715,17678,51773.66,243.34,4356,100266.62,5.32962962962963
11433,154,1575.68,8.19,154,1575.6799999999998,10.307692307692308
13105,67,1090.09,5.23,1120,14605.37,6.181818181818182
9180,211,1979.33,9.5,211,1979.33,6.0
10050,63,1400.21,6.72,63,1400.21,10.333333333333334
12503,22284,290327.82,1364.54,882,6313.43,5.46078431372549
8246,895,7987.83,43.93,895,7987.83,8.262295081967213
12868,54,500.1,2.4,109,1724.44,8.416666666666666
9639,515,5323.01,25.02,515,5323.01,8.594936708860759
12016,33350,221396.38,1217.68,33350,221396.38,6.0517015706806285
13351,6,84.3,0.42,2647,21465.16,10.096069868995633
10694,16916,101026.7,505.13,16916,101026.7,7.047641734159123
11551,11491,261353.27,1228.36,11491,261353.27,9.157728706624606
9183,946,29350.99,137.95,946,29350.989999999998,5.91970802919708
11133,11314,81918.47,368.63,11314,81918.47,10.136067101584343
12111,1689,19345.71,90.92,1689,19345.71,6.245614035087719
9688,294,5524.26,28.17,294,5524.26,7.785714285714286
10107,8037,82530.59,445.67,8037,82530.59,5.033834586466165
11231,13061,95378.52,438.74,13061,95378.52,10.134736842105264
8112,427,5336.48,185.93,427,5336.4800000000005,12.631578947368421
12055,48,412.8,2.02,48,412.8,9.5
8872,226,1894.83,8.53,226,1894.83,8.052631578947368
10685,4899,42615.12,200.29,4899,42615.12,7.178631051752921
9616,2886,46618.45,219.11,2886,46618.45,4.996835443037975
13616,214,5206.6,26.03,92,740.5999999999999,7.5
9484,62,799.24,3.84,62,799.24,8.0
10643,5473,112165.57,504.75,5473,112165.56999999999,10.018691588785046
11005,47,1004.81,5.12,47,1004.81,6.6
10135,371,2248.62,11.02,371,2248.62,9.785714285714286
8316,1149,7229.15,35.42,1149,7229.150000000001,10.08235294117647
10180,5971,47375.73,246.35,5971,47375.729999999996,7.681978798586573
10523,1096,9742.28,44.81,1096,9742.28,3.85
8762,21,177.39,0.82,21,177.39,8.0
10566,109575,931123.74,5028.07,109575,931123.74,8.010119409026514
13458,13680,137799.41,633.88,7106,66506.73,10.151658767772512
10931,56,1084.72,5.75,56,1084.72,10.25
8749,5272,34113.93,177.39,5272,34113.93,7.982808022922636
11984,226,3016.08,16.59,226,3016.08,7.75
11692,23877,188674.06,886.77,23877,188674.06,7.107491856677524
11257,42,801.36,4.25,42,801.36,9.428571428571429
9675,96,802.8,3.85,96,802.8000000000001,8.0
9340,2331,19262.4,98.24,2331,19262.4,8.852941176470589
9951,350,6103.83,31.13,350,6103.83,8.846153846153847
12760,3973,34361.0,188.99,24,186.96,8.0
11170,6,214.26,1.05,6,214.26,5.0
10853,12,295.32,1.45,12,295.32,6.0
8307,41,383.35,1.99,41,383.35,10.714285714285714
10000,12,52.08,0.26,12,52.08,5.0
9057,272,2257.1,12.19,272,2257.1,8.333333333333334
10866,503,5846.39,30.99,503,5846.39,6.170731707317073
